,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,quar_period,n_days,pop_type,use_waning,pop_size,pop_infected,rand_seed,location,interventions,avg_age,contacts_h,contacts_s,contacts_w,contacts_c,id,imbalance
1,76.0,181.0,502.0,1330.0,3333.0,8194.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.03144454956055,2.0,20,16,20,ic0_ti7,6.328474426269537
2,76.0,135.0,215.0,250.0,271.0,277.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,42.03489303588867,2.0,20,16,20,ic0_ti7,6.328474426269537
3,76.0,143.0,239.0,302.0,328.0,336.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,42.001739501953125,2.0,20,16,20,ic0_ti7,6.328474426269537
4,76.0,147.0,276.0,359.0,386.0,396.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,42.05190658569336,2.0,20,16,20,ic0_ti7,6.328474426269537
5,76.0,148.0,241.0,320.0,354.0,369.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,42.1467170715332,2.0,20,16,20,ic0_ti7,6.328474426269537
6,76.0,145.0,242.0,300.0,310.0,315.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,42.024620056152344,2.0,20,16,20,ic0_ti7,6.328474426269537
7,76.0,157.0,249.0,294.0,312.0,316.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,42.108802795410156,2.0,20,16,20,ic0_ti7,6.328474426269537
8,76.0,158.0,248.0,295.0,330.0,342.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,41.95033264160156,2.0,20,16,20,ic0_ti7,6.328474426269537
9,76.0,143.0,215.0,274.0,307.0,312.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,42.07294464111328,2.0,20,16,20,ic0_ti7,6.328474426269537
10,76.0,159.0,253.0,309.0,349.0,359.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,42.083003997802734,2.0,20,16,20,ic0_ti7,6.328474426269537
11,76.0,169.0,495.0,1350.0,3132.0,7474.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.01717758178711,2.0,20,16,20,ic0_ti7,6.328474426269537
12,76.0,168.0,453.0,1234.0,3182.0,7828.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.985382080078125,2.0,20,16,20,ic0_ti7,6.328474426269537
13,76.0,195.0,551.0,1594.0,4096.0,9706.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.01292419433594,2.0,20,16,20,ic0_ti7,6.328474426269537
14,76.0,197.0,629.0,1700.0,4270.0,9753.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.06838607788086,2.0,20,16,20,ic0_ti7,6.328474426269537
15,76.0,203.0,533.0,1392.0,3429.0,8423.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.98945999145508,2.0,20,16,20,ic0_ti7,6.328474426269537
16,76.0,209.0,598.0,1711.0,4509.0,10472.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.08713150024414,2.0,20,16,20,ic0_ti7,6.328474426269537
17,76.0,217.0,565.0,1440.0,3506.0,8292.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.936424255371094,2.0,20,16,20,ic0_ti7,6.328474426269537
18,76.0,161.0,379.0,911.0,2349.0,5660.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.0218505859375,2.0,20,16,20,ic0_ti7,6.328474426269537
19,76.0,210.0,608.0,1612.0,3758.0,8828.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.07147979736328,2.0,20,16,20,ic0_ti7,6.328474426269537
0,76.0,134.0,223.0,292.0,317.0,321.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,35.00785827636719,2.0,20,16,20,ic0_ti8,7.102742004394528
1,76.0,177.0,421.0,1028.0,2549.0,6280.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.00785827636719,2.0,20,16,20,ic0_ti8,7.102742004394528
2,76.0,130.0,192.0,227.0,237.0,244.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,42.94894790649414,2.0,20,16,20,ic0_ti8,7.102742004394528
3,76.0,130.0,231.0,308.0,339.0,345.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,42.95684814453125,2.0,20,16,20,ic0_ti8,7.102742004394528
4,76.0,154.0,263.0,342.0,373.0,381.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,42.97144317626953,2.0,20,16,20,ic0_ti8,7.102742004394528
5,76.0,154.0,255.0,327.0,350.0,356.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,43.07134246826172,2.0,20,16,20,ic0_ti8,7.102742004394528
6,76.0,147.0,235.0,282.0,294.0,302.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,42.93683624267578,2.0,20,16,20,ic0_ti8,7.102742004394528
7,76.0,149.0,258.0,311.0,334.0,341.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,43.05281066894531,2.0,20,16,20,ic0_ti8,7.102742004394528
8,76.0,156.0,235.0,292.0,321.0,331.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,42.88722610473633,2.0,20,16,20,ic0_ti8,7.102742004394528
9,76.0,131.0,220.0,270.0,294.0,300.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,42.99425506591797,2.0,20,16,20,ic0_ti8,7.102742004394528
10,76.0,159.0,246.0,297.0,331.0,342.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,43.02489471435547,2.0,20,16,20,ic0_ti8,7.102742004394528
11,76.0,159.0,420.0,1087.0,2739.0,6442.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.09022521972656,2.0,20,16,20,ic0_ti8,7.102742004394528
12,76.0,176.0,443.0,1131.0,2801.0,6694.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.04910659790039,2.0,20,16,20,ic0_ti8,7.102742004394528
13,76.0,192.0,560.0,1556.0,3976.0,9535.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.07722091674805,2.0,20,16,20,ic0_ti8,7.102742004394528
14,76.0,188.0,568.0,1470.0,3814.0,9211.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.13420104980469,2.0,20,16,20,ic0_ti8,7.102742004394528
15,76.0,202.0,636.0,1642.0,4083.0,9844.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.060604095458984,2.0,20,16,20,ic0_ti8,7.102742004394528
16,76.0,209.0,597.0,1528.0,3589.0,8426.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.158843994140625,2.0,20,16,20,ic0_ti8,7.102742004394528
17,76.0,202.0,578.0,1530.0,3885.0,9181.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.00927734375,2.0,20,16,20,ic0_ti8,7.102742004394528
18,76.0,174.0,497.0,1295.0,3293.0,7916.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.097557067871094,2.0,20,16,20,ic0_ti8,7.102742004394528
19,76.0,219.0,689.0,1832.0,4633.0,10635.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.1401481628418,2.0,20,16,20,ic0_ti8,7.102742004394528
0,76.0,135.0,213.0,257.0,280.0,295.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,35.076908111572266,2.0,20,16,20,ic0_ti9,8.097879409790039
1,76.0,173.0,459.0,1159.0,2890.0,6984.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.076908111572266,2.0,20,16,20,ic0_ti9,8.097879409790039
2,76.0,130.0,207.0,246.0,267.0,278.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,44.015052795410156,2.0,20,16,20,ic0_ti9,8.097879409790039
3,76.0,135.0,191.0,229.0,253.0,264.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,43.99326705932617,2.0,20,16,20,ic0_ti9,8.097879409790039
4,76.0,143.0,219.0,252.0,265.0,273.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,44.01172637939453,2.0,20,16,20,ic0_ti9,8.097879409790039
5,76.0,139.0,237.0,286.0,303.0,305.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,44.09577178955078,2.0,20,16,20,ic0_ti9,8.097879409790039
6,76.0,133.0,227.0,283.0,300.0,301.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,43.99373245239258,2.0,20,16,20,ic0_ti9,8.097879409790039
7,76.0,134.0,215.0,254.0,275.0,281.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,44.1130256652832,2.0,20,16,20,ic0_ti9,8.097879409790039
8,76.0,170.0,268.0,343.0,374.0,382.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,43.92662048339844,2.0,20,16,20,ic0_ti9,8.097879409790039
9,76.0,123.0,176.0,220.0,238.0,246.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,44.0606575012207,2.0,20,16,20,ic0_ti9,8.097879409790039
10,76.0,154.0,236.0,292.0,312.0,316.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,44.04837417602539,2.0,20,16,20,ic0_ti9,8.097879409790039
11,76.0,179.0,491.0,1356.0,3573.0,8566.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.02688217163086,2.0,20,16,20,ic0_ti9,8.097879409790039
12,76.0,168.0,470.0,1347.0,3470.0,8259.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.994510650634766,2.0,20,16,20,ic0_ti9,8.097879409790039
13,76.0,192.0,551.0,1337.0,3404.0,8423.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.02186584472656,2.0,20,16,20,ic0_ti9,8.097879409790039
14,76.0,207.0,717.0,1944.0,4812.0,11153.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.07694625854492,2.0,20,16,20,ic0_ti9,8.097879409790039
15,76.0,191.0,573.0,1599.0,4000.0,9328.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.99745178222656,2.0,20,16,20,ic0_ti9,8.097879409790039
16,76.0,212.0,614.0,1787.0,4488.0,10239.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.100826263427734,2.0,20,16,20,ic0_ti9,8.097879409790039
17,76.0,226.0,687.0,1985.0,5337.0,12442.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.94365310668945,2.0,20,16,20,ic0_ti9,8.097879409790039
18,76.0,167.0,458.0,1214.0,3077.0,7566.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.035736083984375,2.0,20,16,20,ic0_ti9,8.097879409790039
19,76.0,227.0,640.0,1695.0,4327.0,10203.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.08156204223633,2.0,20,16,20,ic0_ti9,8.097879409790039
0,76.0,136.0,236.0,322.0,374.0,387.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,35.002723693847656,2.0,20,16,20,ic0_ti10,8.972810363769533
1,76.0,172.0,461.0,1221.0,2963.0,7284.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.002723693847656,2.0,20,16,20,ic0_ti10,8.972810363769533
2,76.0,123.0,182.0,219.0,221.0,227.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,45.00313949584961,2.0,20,16,20,ic0_ti10,8.972810363769533
3,76.0,125.0,211.0,277.0,313.0,326.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,45.0111083984375,2.0,20,16,20,ic0_ti10,8.972810363769533
4,76.0,147.0,226.0,278.0,314.0,325.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,45.00108337402344,2.0,20,16,20,ic0_ti10,8.972810363769533
5,76.0,148.0,230.0,289.0,308.0,316.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,45.09999084472656,2.0,20,16,20,ic0_ti10,8.972810363769533
6,76.0,140.0,231.0,294.0,320.0,327.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,44.98891830444336,2.0,20,16,20,ic0_ti10,8.972810363769533
7,76.0,137.0,226.0,286.0,300.0,302.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,45.10400390625,2.0,20,16,20,ic0_ti10,8.972810363769533
8,76.0,159.0,246.0,295.0,317.0,328.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,44.9260139465332,2.0,20,16,20,ic0_ti10,8.972810363769533
9,76.0,133.0,209.0,260.0,274.0,276.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,45.040000915527344,2.0,20,16,20,ic0_ti10,8.972810363769533
10,76.0,151.0,227.0,262.0,293.0,305.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,45.065731048583984,2.0,20,16,20,ic0_ti10,8.972810363769533
11,76.0,178.0,463.0,1276.0,3343.0,8123.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.05389404296875,2.0,20,16,20,ic0_ti10,8.972810363769533
12,76.0,177.0,514.0,1336.0,3237.0,7461.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.017147064208984,2.0,20,16,20,ic0_ti10,8.972810363769533
13,76.0,175.0,573.0,1448.0,3688.0,9066.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.04621505737305,2.0,20,16,20,ic0_ti10,8.972810363769533
14,76.0,192.0,557.0,1437.0,3678.0,8933.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.10243606567383,2.0,20,16,20,ic0_ti10,8.972810363769533
15,76.0,196.0,597.0,1580.0,3972.0,9606.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.02180099487305,2.0,20,16,20,ic0_ti10,8.972810363769533
16,76.0,206.0,604.0,1805.0,4573.0,10611.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.12841033935547,2.0,20,16,20,ic0_ti10,8.972810363769533
17,76.0,217.0,604.0,1602.0,4014.0,9195.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.97522735595703,2.0,20,16,20,ic0_ti10,8.972810363769533
18,76.0,170.0,444.0,1217.0,3173.0,7808.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.062557220458984,2.0,20,16,20,ic0_ti10,8.972810363769533
19,76.0,220.0,609.0,1545.0,3898.0,9416.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.10419845581055,2.0,20,16,20,ic0_ti10,8.972810363769533
0,76.0,136.0,210.0,267.0,286.0,297.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,35.067588806152344,2.0,20,16,20,ic0_ti11,9.859946060180668
1,76.0,162.0,405.0,1009.0,2548.0,6151.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.067588806152344,2.0,20,16,20,ic0_ti11,9.859946060180668
2,76.0,128.0,176.0,204.0,209.0,209.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,45.95407485961914,2.0,20,16,20,ic0_ti11,9.859946060180668
3,76.0,126.0,167.0,185.0,191.0,194.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,45.965084075927734,2.0,20,16,20,ic0_ti11,9.859946060180668
4,76.0,127.0,212.0,257.0,277.0,287.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,45.99132537841797,2.0,20,16,20,ic0_ti11,9.859946060180668
5,76.0,144.0,218.0,261.0,278.0,286.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,46.05638122558594,2.0,20,16,20,ic0_ti11,9.859946060180668
6,76.0,128.0,208.0,250.0,275.0,287.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,45.923255920410156,2.0,20,16,20,ic0_ti11,9.859946060180668
7,76.0,133.0,214.0,268.0,285.0,287.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,46.05567932128906,2.0,20,16,20,ic0_ti11,9.859946060180668
8,76.0,162.0,238.0,281.0,311.0,322.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,45.88380432128906,2.0,20,16,20,ic0_ti11,9.859946060180668
9,76.0,125.0,173.0,195.0,199.0,201.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,45.991615295410156,2.0,20,16,20,ic0_ti11,9.859946060180668
10,76.0,149.0,216.0,255.0,262.0,264.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,46.02723693847656,2.0,20,16,20,ic0_ti11,9.859946060180668
11,76.0,179.0,466.0,1303.0,3476.0,8773.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.021366119384766,2.0,20,16,20,ic0_ti11,9.859946060180668
12,76.0,194.0,501.0,1256.0,2998.0,7132.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.993370056152344,2.0,20,16,20,ic0_ti11,9.859946060180668
13,76.0,173.0,522.0,1478.0,4006.0,9786.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.01787185668945,2.0,20,16,20,ic0_ti11,9.859946060180668
14,76.0,194.0,627.0,1625.0,4058.0,9555.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.070858001708984,2.0,20,16,20,ic0_ti11,9.859946060180668
15,76.0,192.0,535.0,1256.0,3216.0,7979.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.99288558959961,2.0,20,16,20,ic0_ti11,9.859946060180668
16,76.0,213.0,630.0,1790.0,4575.0,10657.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.09797286987305,2.0,20,16,20,ic0_ti11,9.859946060180668
17,76.0,194.0,577.0,1768.0,4530.0,10387.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.945552825927734,2.0,20,16,20,ic0_ti11,9.859946060180668
18,76.0,163.0,412.0,1080.0,2770.0,6694.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.030601501464844,2.0,20,16,20,ic0_ti11,9.859946060180668
19,76.0,227.0,705.0,1786.0,4435.0,10558.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.07851791381836,2.0,20,16,20,ic0_ti11,9.859946060180668
0,76.0,135.0,238.0,286.0,310.0,321.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,35.02478790283203,2.0,20,16,20,ic0_ti12,10.76365852355957
1,76.0,183.0,504.0,1303.0,3338.0,8054.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.02478790283203,2.0,20,16,20,ic0_ti12,10.76365852355957
2,76.0,115.0,161.0,189.0,198.0,200.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,46.99120330810547,2.0,20,16,20,ic0_ti12,10.76365852355957
3,76.0,134.0,201.0,246.0,271.0,281.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,46.954673767089844,2.0,20,16,20,ic0_ti12,10.76365852355957
4,76.0,125.0,169.0,198.0,206.0,208.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,46.99691390991211,2.0,20,16,20,ic0_ti12,10.76365852355957
5,76.0,143.0,234.0,275.0,292.0,296.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,47.090370178222656,2.0,20,16,20,ic0_ti12,10.76365852355957
6,76.0,138.0,226.0,283.0,313.0,324.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,46.946346282958984,2.0,20,16,20,ic0_ti12,10.76365852355957
7,76.0,135.0,206.0,252.0,261.0,262.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,47.05551528930664,2.0,20,16,20,ic0_ti12,10.76365852355957
8,76.0,146.0,209.0,251.0,264.0,273.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,46.9060173034668,2.0,20,16,20,ic0_ti12,10.76365852355957
9,76.0,116.0,164.0,189.0,197.0,203.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,47.011756896972656,2.0,20,16,20,ic0_ti12,10.76365852355957
10,76.0,153.0,226.0,267.0,276.0,284.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,47.0457763671875,2.0,20,16,20,ic0_ti12,10.76365852355957
11,76.0,191.0,611.0,1640.0,4180.0,9871.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.03905487060547,2.0,20,16,20,ic0_ti12,10.76365852355957
12,76.0,184.0,479.0,1155.0,2790.0,6744.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.00250244140625,2.0,20,16,20,ic0_ti12,10.76365852355957
13,76.0,195.0,593.0,1501.0,3734.0,8614.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.0279541015625,2.0,20,16,20,ic0_ti12,10.76365852355957
14,76.0,191.0,672.0,1742.0,4530.0,11008.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.08835983276367,2.0,20,16,20,ic0_ti12,10.76365852355957
15,76.0,191.0,644.0,1815.0,4668.0,10872.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.00563049316406,2.0,20,16,20,ic0_ti12,10.76365852355957
16,76.0,202.0,532.0,1284.0,3150.0,7358.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.109195709228516,2.0,20,16,20,ic0_ti12,10.76365852355957
17,76.0,220.0,600.0,1742.0,4532.0,10849.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.9567756652832,2.0,20,16,20,ic0_ti12,10.76365852355957
18,76.0,170.0,510.0,1331.0,3365.0,7870.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.04676818847656,2.0,20,16,20,ic0_ti12,10.76365852355957
19,76.0,220.0,597.0,1538.0,3885.0,8885.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.08574676513672,2.0,20,16,20,ic0_ti12,10.76365852355957
0,76.0,138.0,230.0,273.0,289.0,296.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,35.044761657714844,2.0,20,16,20,ic0_ti13,11.699819564819336
1,76.0,167.0,490.0,1249.0,3117.0,7380.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.044761657714844,2.0,20,16,20,ic0_ti13,11.699819564819336
2,76.0,122.0,172.0,207.0,221.0,230.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,47.988128662109375,2.0,20,16,20,ic0_ti13,11.699819564819336
3,76.0,128.0,197.0,221.0,230.0,235.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,47.940765380859375,2.0,20,16,20,ic0_ti13,11.699819564819336
4,76.0,138.0,203.0,231.0,243.0,243.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,47.98164367675781,2.0,20,16,20,ic0_ti13,11.699819564819336
5,76.0,132.0,201.0,234.0,253.0,257.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,48.08546829223633,2.0,20,16,20,ic0_ti13,11.699819564819336
6,76.0,129.0,200.0,235.0,241.0,241.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,47.94869613647461,2.0,20,16,20,ic0_ti13,11.699819564819336
7,76.0,128.0,198.0,223.0,243.0,249.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,48.037925720214844,2.0,20,16,20,ic0_ti13,11.699819564819336
8,76.0,137.0,191.0,216.0,224.0,224.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,47.88176345825195,2.0,20,16,20,ic0_ti13,11.699819564819336
9,76.0,128.0,179.0,205.0,215.0,220.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,48.00307846069336,2.0,20,16,20,ic0_ti13,11.699819564819336
10,76.0,132.0,182.0,207.0,216.0,216.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,48.03427505493164,2.0,20,16,20,ic0_ti13,11.699819564819336
11,76.0,174.0,491.0,1241.0,3152.0,7580.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.982940673828125,2.0,20,16,20,ic0_ti13,11.699819564819336
12,76.0,200.0,581.0,1616.0,3936.0,8930.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.95399475097656,2.0,20,16,20,ic0_ti13,11.699819564819336
13,76.0,192.0,521.0,1327.0,3184.0,7213.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.9809684753418,2.0,20,16,20,ic0_ti13,11.699819564819336
14,76.0,188.0,586.0,1548.0,3901.0,9194.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.03395462036133,2.0,20,16,20,ic0_ti13,11.699819564819336
15,76.0,191.0,570.0,1425.0,3508.0,8246.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.95465087890625,2.0,20,16,20,ic0_ti13,11.699819564819336
16,76.0,208.0,583.0,1434.0,3570.0,8316.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.059547424316406,2.0,20,16,20,ic0_ti13,11.699819564819336
17,76.0,187.0,529.0,1350.0,3464.0,8455.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.90446472167969,2.0,20,16,20,ic0_ti13,11.699819564819336
18,76.0,158.0,511.0,1408.0,3594.0,8421.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.990272521972656,2.0,20,16,20,ic0_ti13,11.699819564819336
19,76.0,198.0,596.0,1722.0,4476.0,10539.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.042755126953125,2.0,20,16,20,ic0_ti13,11.699819564819336
0,76.0,142.0,224.0,294.0,326.0,334.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,35.02459716796875,2.0,20,16,20,ic0_ti14,12.633893966674805
1,76.0,171.0,430.0,1092.0,2602.0,6137.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.02459716796875,2.0,20,16,20,ic0_ti14,12.633893966674805
2,76.0,125.0,182.0,213.0,226.0,231.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,49.082557678222656,2.0,20,16,20,ic0_ti14,12.633893966674805
