,cum_tests_1,cum_tests_2,cum_tests_3,cum_tests_4,cum_tests_5,cum_tests_6,cum_tests_7,cum_tests_8,cum_tests_9,cum_tests_10,cum_tests_11,cum_tests_12,cum_tests_13,n_quarantined_1,n_quarantined_2,n_quarantined_3,n_quarantined_4,n_quarantined_5,n_quarantined_6,n_quarantined_7,n_quarantined_8,n_quarantined_9,n_quarantined_10,n_quarantined_11,n_quarantined_12,n_quarantined_13,n_exposed_1,n_exposed_2,n_exposed_3,n_exposed_4,n_exposed_5,n_exposed_6,n_exposed_7,n_exposed_8,n_exposed_9,n_exposed_10,n_exposed_11,n_exposed_12,n_exposed_13,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,cum_infections_7,cum_infections_8,cum_infections_9,cum_infections_10,cum_infections_11,cum_infections_12,cum_infections_13,cum_symptomatic_1,cum_symptomatic_2,cum_symptomatic_3,cum_symptomatic_4,cum_symptomatic_5,cum_symptomatic_6,cum_symptomatic_7,cum_symptomatic_8,cum_symptomatic_9,cum_symptomatic_10,cum_symptomatic_11,cum_symptomatic_12,cum_symptomatic_13,cum_severe_1,cum_severe_2,cum_severe_3,cum_severe_4,cum_severe_5,cum_severe_6,cum_severe_7,cum_severe_8,cum_severe_9,cum_severe_10,cum_severe_11,cum_severe_12,cum_severe_13,cum_critical_1,cum_critical_2,cum_critical_3,cum_critical_4,cum_critical_5,cum_critical_6,cum_critical_7,cum_critical_8,cum_critical_9,cum_critical_10,cum_critical_11,cum_critical_12,cum_critical_13,cum_deaths_1,cum_deaths_2,cum_deaths_3,cum_deaths_4,cum_deaths_5,cum_deaths_6,cum_deaths_7,cum_deaths_8,cum_deaths_9,cum_deaths_10,cum_deaths_11,cum_deaths_12,cum_deaths_13,quar_period,n_days,pop_type,pop_size,pop_infected,location,interventions
5,180.0,1626.0,3185.0,4808.0,6548.0,8598.0,11011.0,14088.0,18220.0,23776.0,31104.0,39836.0,49895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,543.0,923.0,1532.0,2702.0,4541.0,7234.0,11366.0,16698.0,22451.0,27797.0,31258.0,31421.0,162.0,331.0,697.0,1331.0,2394.0,4298.0,7323.0,12178.0,19435.0,29910.0,42860.0,58375.0,74157.0,0.0,104.0,279.0,578.0,1095.0,2008.0,3500.0,5887.0,9656.0,15369.0,23189.0,32897.0,43987.0,0.0,1.0,17.0,38.0,62.0,128.0,247.0,423.0,693.0,1160.0,1787.0,2601.0,3704.0,0.0,0.0,4.0,14.0,20.0,38.0,72.0,138.0,216.0,373.0,613.0,916.0,1315.0,0.0,0.0,0.0,1.0,3.0,9.0,15.0,30.0,52.0,84.0,134.0,227.0,359.0,14,84,hybrid,200000,162,Japan,"[cv.test_prob(symp_prob=0.2, asymp_prob=0.001, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
6,209.0,1574.0,3141.0,4752.0,6576.0,8620.0,11019.0,14233.0,18287.0,23631.0,30892.0,40063.0,50617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,574.0,979.0,1649.0,2759.0,4613.0,7438.0,11403.0,16936.0,23410.0,29315.0,32865.0,32980.0,162.0,352.0,730.0,1414.0,2554.0,4479.0,7589.0,12471.0,19856.0,30446.0,44344.0,60489.0,76911.0,0.0,95.0,297.0,615.0,1141.0,2084.0,3608.0,6089.0,9859.0,15547.0,23647.0,33968.0,45619.0,0.0,3.0,9.0,33.0,70.0,133.0,221.0,391.0,671.0,1133.0,1798.0,2719.0,3929.0,0.0,1.0,2.0,12.0,24.0,45.0,79.0,131.0,213.0,352.0,582.0,890.0,1328.0,0.0,0.0,1.0,1.0,2.0,5.0,13.0,22.0,41.0,78.0,135.0,215.0,320.0,14,84,hybrid,200000,162,Japan,"[cv.test_prob(symp_prob=0.2, asymp_prob=0.001, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
7,181.0,1669.0,3133.0,4704.0,6405.0,8322.0,10614.0,13596.0,17279.0,22025.0,28236.0,36319.0,45838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,460.0,731.0,1279.0,2265.0,3924.0,6294.0,9520.0,13977.0,19737.0,25493.0,29842.0,30308.0,162.0,315.0,601.0,1090.0,2005.0,3592.0,6237.0,10394.0,16383.0,25211.0,37059.0,51554.0,67313.0,0.0,116.0,264.0,481.0,889.0,1633.0,2919.0,5067.0,8249.0,12934.0,19619.0,28543.0,39082.0,0.0,1.0,14.0,31.0,58.0,110.0,201.0,385.0,633.0,1005.0,1530.0,2299.0,3271.0,0.0,0.0,5.0,10.0,18.0,37.0,62.0,116.0,203.0,319.0,497.0,746.0,1088.0,0.0,0.0,0.0,1.0,4.0,9.0,12.0,22.0,40.0,65.0,113.0,180.0,273.0,14,84,hybrid,200000,162,Japan,"[cv.test_prob(symp_prob=0.2, asymp_prob=0.001, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
8,195.0,1670.0,3179.0,4795.0,6651.0,8696.0,11114.0,14088.0,18188.0,23490.0,30719.0,39743.0,50317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,611.0,1055.0,1747.0,2799.0,4549.0,7214.0,11164.0,16410.0,23152.0,28844.0,32527.0,32703.0,162.0,355.0,778.0,1490.0,2677.0,4536.0,7522.0,12265.0,19428.0,29828.0,43584.0,59552.0,76125.0,0.0,120.0,306.0,656.0,1238.0,2164.0,3651.0,5995.0,9771.0,15279.0,23282.0,33484.0,45093.0,0.0,3.0,18.0,48.0,101.0,168.0,288.0,463.0,719.0,1139.0,1774.0,2660.0,3752.0,0.0,0.0,6.0,14.0,33.0,61.0,105.0,155.0,245.0,385.0,590.0,858.0,1252.0,0.0,0.0,0.0,2.0,5.0,11.0,19.0,34.0,57.0,93.0,142.0,223.0,348.0,14,84,hybrid,200000,162,Japan,"[cv.test_prob(symp_prob=0.2, asymp_prob=0.001, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
9,195.0,1624.0,3237.0,4875.0,6626.0,8579.0,10917.0,13744.0,17453.0,22473.0,29182.0,38048.0,48391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,643.0,994.0,1474.0,2327.0,3882.0,6244.0,10001.0,15162.0,21461.0,27909.0,31888.0,32247.0,162.0,370.0,812.0,1451.0,2411.0,3996.0,6570.0,10780.0,17367.0,26813.0,39939.0,55631.0,71983.0,0.0,119.0,336.0,663.0,1178.0,1928.0,3226.0,5242.0,8546.0,13668.0,21052.0,31001.0,42445.0,0.0,3.0,22.0,49.0,91.0,141.0,231.0,368.0,601.0,988.0,1557.0,2382.0,3488.0,0.0,1.0,6.0,14.0,24.0,41.0,62.0,114.0,197.0,324.0,515.0,808.0,1157.0,0.0,0.0,1.0,3.0,4.0,8.0,19.0,24.0,35.0,59.0,109.0,192.0,310.0,14,84,hybrid,200000,162,Japan,"[cv.test_prob(symp_prob=0.2, asymp_prob=0.001, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,603.0,1379.0,2929.0,5283.0,8283.0,9833.0,8758.0,6013.0,3468.0,1823.0,964.0,872.0,118.0,274.0,776.0,1860.0,4007.0,7693.0,12875.0,17827.0,21249.0,23078.0,23927.0,24329.0,24540.0,0.0,74.0,238.0,654.0,1572.0,3245.0,6037.0,9748.0,12925.0,14993.0,16071.0,16558.0,16802.0,0.0,1.0,6.0,17.0,71.0,164.0,322.0,563.0,895.0,1194.0,1376.0,1479.0,1518.0,0.0,0.0,4.0,6.0,29.0,49.0,100.0,186.0,279.0,394.0,473.0,519.0,535.0,0.0,0.0,0.0,2.0,3.0,8.0,14.0,26.0,63.0,93.0,143.0,188.0,214.0,14,84,hybrid,30000,118,UK,"[cv.test_prob(symp_prob=0, asymp_prob=0, symp_quar_prob=0, asymp_quar_prob=0, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,577.0,1222.0,2522.0,4685.0,7568.0,9562.0,8936.0,6478.0,3944.0,2215.0,1184.0,1074.0,118.0,287.0,736.0,1677.0,3582.0,6859.0,11720.0,16711.0,20383.0,22486.0,23517.0,24024.0,24286.0,0.0,82.0,246.0,618.0,1409.0,2918.0,5481.0,8862.0,12108.0,14425.0,15706.0,16345.0,16647.0,0.0,2.0,8.0,30.0,66.0,129.0,268.0,538.0,855.0,1151.0,1373.0,1501.0,1578.0,0.0,0.0,3.0,8.0,18.0,29.0,62.0,140.0,241.0,339.0,417.0,465.0,493.0,0.0,0.0,0.0,1.0,4.0,5.0,7.0,20.0,39.0,80.0,114.0,147.0,174.0,14,84,hybrid,30000,118,UK,"[cv.test_prob(symp_prob=0, asymp_prob=0, symp_quar_prob=0, asymp_quar_prob=0, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,448.0,1102.0,2439.0,4749.0,7915.0,9966.0,9159.0,6395.0,3690.0,1948.0,1002.0,903.0,118.0,222.0,577.0,1494.0,3333.0,6761.0,11870.0,17133.0,20795.0,22797.0,23753.0,24182.0,24379.0,0.0,69.0,194.0,499.0,1248.0,2707.0,5340.0,8844.0,12311.0,14589.0,15775.0,16364.0,16604.0,0.0,2.0,9.0,23.0,52.0,141.0,269.0,481.0,757.0,1054.0,1257.0,1386.0,1438.0,0.0,1.0,2.0,6.0,15.0,42.0,77.0,146.0,230.0,333.0,415.0,473.0,503.0,0.0,0.0,0.0,1.0,3.0,7.0,14.0,25.0,45.0,76.0,125.0,167.0,198.0,14,84,hybrid,30000,118,UK,"[cv.test_prob(symp_prob=0, asymp_prob=0, symp_quar_prob=0, asymp_quar_prob=0, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,606.0,1408.0,2987.0,5469.0,8347.0,9702.0,8529.0,5869.0,3373.0,1819.0,921.0,844.0,118.0,267.0,771.0,1891.0,4114.0,7906.0,13017.0,17919.0,21188.0,22979.0,23840.0,24245.0,24424.0,0.0,82.0,260.0,671.0,1590.0,3320.0,6198.0,9779.0,12920.0,14927.0,15965.0,16470.0,16695.0,0.0,1.0,6.0,25.0,75.0,168.0,331.0,603.0,919.0,1195.0,1402.0,1508.0,1557.0,0.0,0.0,3.0,6.0,21.0,41.0,81.0,176.0,290.0,369.0,447.0,504.0,526.0,0.0,0.0,0.0,1.0,3.0,5.0,12.0,26.0,49.0,85.0,120.0,148.0,183.0,14,84,hybrid,30000,118,UK,"[cv.test_prob(symp_prob=0, asymp_prob=0, symp_quar_prob=0, asymp_quar_prob=0, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,756.0,1682.0,3624.0,6673.0,9675.0,10318.0,7990.0,4833.0,2605.0,1328.0,596.0,526.0,118.0,326.0,924.0,2249.0,4998.0,9567.0,15250.0,19885.0,22579.0,23821.0,24440.0,24680.0,24768.0,0.0,72.0,285.0,811.0,1880.0,4091.0,7489.0,11254.0,14169.0,15789.0,16522.0,16841.0,16981.0,0.0,4.0,15.0,41.0,89.0,193.0,424.0,734.0,1051.0,1330.0,1475.0,1548.0,1580.0,0.0,1.0,5.0,10.0,19.0,48.0,109.0,212.0,317.0,428.0,504.0,537.0,551.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0,32.0,65.0,103.0,146.0,186.0,216.0,14,84,hybrid,30000,118,UK,"[cv.test_prob(symp_prob=0, asymp_prob=0, symp_quar_prob=0, asymp_quar_prob=0, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,457.0,979.0,2028.0,4148.0,7283.0,9762.0,9571.0,6983.0,4222.0,2257.0,1186.0,1068.0,118.0,252.0,591.0,1344.0,2886.0,6003.0,10824.0,16243.0,20284.0,22577.0,23683.0,24181.0,24435.0,0.0,64.0,205.0,501.0,1088.0,2360.0,4739.0,8254.0,11825.0,14326.0,15653.0,16296.0,16612.0,0.0,1.0,14.0,33.0,66.0,125.0,254.0,485.0,801.0,1111.0,1356.0,1488.0,1558.0,0.0,0.0,5.0,5.0,16.0,31.0,61.0,126.0,219.0,318.0,403.0,467.0,494.0,0.0,0.0,0.0,2.0,3.0,6.0,9.0,20.0,43.0,73.0,114.0,152.0,179.0,14,84,hybrid,30000,118,UK,"[cv.test_prob(symp_prob=0, asymp_prob=0, symp_quar_prob=0, asymp_quar_prob=0, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,519.0,1059.0,2175.0,4171.0,7227.0,9529.0,9552.0,7215.0,4344.0,2348.0,1222.0,1112.0,118.0,267.0,672.0,1446.0,3139.0,6174.0,10925.0,16139.0,20340.0,22721.0,23908.0,24468.0,24716.0,0.0,67.0,219.0,551.0,1208.0,2530.0,4924.0,8369.0,11921.0,14492.0,15919.0,16583.0,16912.0,0.0,2.0,5.0,20.0,56.0,115.0,240.0,483.0,806.0,1125.0,1333.0,1470.0,1537.0,0.0,0.0,4.0,8.0,19.0,42.0,68.0,144.0,238.0,370.0,458.0,511.0,541.0,0.0,0.0,0.0,0.0,1.0,4.0,11.0,23.0,49.0,79.0,122.0,169.0,205.0,14,84,hybrid,30000,118,UK,"[cv.test_prob(symp_prob=0, asymp_prob=0, symp_quar_prob=0, asymp_quar_prob=0, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,691.0,1603.0,3601.0,6526.0,9360.0,9994.0,8118.0,5088.0,2597.0,1300.0,669.0,590.0,118.0,328.0,874.0,2166.0,4915.0,9377.0,14772.0,19433.0,22323.0,23655.0,24203.0,24472.0,24606.0,0.0,70.0,259.0,720.0,1801.0,3916.0,7190.0,10825.0,13786.0,15528.0,16272.0,16584.0,16730.0,0.0,1.0,7.0,34.0,89.0,214.0,416.0,670.0,990.0,1273.0,1425.0,1501.0,1539.0,0.0,0.0,4.0,8.0,21.0,54.0,107.0,185.0,292.0,383.0,450.0,486.0,499.0,0.0,0.0,0.0,0.0,2.0,10.0,19.0,28.0,56.0,96.0,136.0,174.0,192.0,14,84,hybrid,30000,118,UK,"[cv.test_prob(symp_prob=0, asymp_prob=0, symp_quar_prob=0, asymp_quar_prob=0, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,423.0,907.0,1898.0,3844.0,6663.0,9386.0,9738.0,7586.0,4511.0,2438.0,1280.0,1157.0,118.0,231.0,544.0,1225.0,2733.0,5600.0,10005.0,15383.0,19797.0,22371.0,23585.0,24161.0,24426.0,0.0,72.0,187.0,448.0,1033.0,2245.0,4431.0,7704.0,11363.0,14176.0,15674.0,16414.0,16749.0,0.0,0.0,7.0,26.0,55.0,113.0,227.0,436.0,703.0,1023.0,1260.0,1398.0,1489.0,0.0,0.0,1.0,8.0,13.0,31.0,59.0,111.0,190.0,295.0,387.0,448.0,483.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,21.0,38.0,72.0,118.0,170.0,200.0,14,84,hybrid,30000,118,UK,"[cv.test_prob(symp_prob=0, asymp_prob=0, symp_quar_prob=0, asymp_quar_prob=0, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,532.0,1096.0,2292.0,4687.0,8069.0,10337.0,9258.0,6256.0,3511.0,1869.0,934.0,830.0,118.0,265.0,671.0,1522.0,3283.0,6785.0,12040.0,17515.0,21110.0,23019.0,23877.0,24272.0,24459.0,0.0,71.0,225.0,539.0,1231.0,2688.0,5333.0,9137.0,12627.0,14838.0,15974.0,16489.0,16707.0,0.0,0.0,10.0,30.0,67.0,131.0,274.0,503.0,826.0,1123.0,1341.0,1445.0,1493.0,0.0,0.0,3.0,7.0,26.0,46.0,85.0,148.0,255.0,359.0,443.0,476.0,498.0,0.0,0.0,1.0,1.0,1.0,6.0,18.0,34.0,55.0,82.0,133.0,162.0,185.0,14,84,hybrid,30000,118,UK,"[cv.test_prob(symp_prob=0, asymp_prob=0, symp_quar_prob=0, asymp_quar_prob=0, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
0,20000.0,159807.0,299221.0,438529.0,577766.0,716988.0,856204.0,995420.0,1134636.0,1273852.0,1413068.0,1552284.0,1691500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,62.0,28.0,15.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,89.0,105.0,109.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,0.0,35.0,51.0,63.0,65.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,0.0,2.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,14,84,hybrid,20000,73,Japan,"[cv.test_prob(symp_prob=1, asymp_prob=1, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
1,20000.0,159802.0,299236.0,438580.0,577892.0,717170.0,856428.0,995671.0,1134896.0,1274119.0,1413342.0,1552565.0,1691788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,53.0,22.0,11.0,8.0,4.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,73.0,87.0,95.0,100.0,103.0,106.0,108.0,111.0,111.0,111.0,111.0,111.0,111.0,0.0,46.0,63.0,67.0,70.0,74.0,74.0,77.0,78.0,78.0,78.0,78.0,78.0,0.0,1.0,10.0,10.0,11.0,11.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,14,84,hybrid,20000,73,Japan,"[cv.test_prob(symp_prob=1, asymp_prob=1, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
2,20000.0,159819.0,299236.0,438514.0,577731.0,716934.0,856130.0,995318.0,1134497.0,1273671.0,1412845.0,1552019.0,1691193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,64.0,25.0,14.0,6.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,73.0,88.0,107.0,113.0,114.0,115.0,116.0,118.0,118.0,118.0,118.0,118.0,118.0,0.0,44.0,63.0,74.0,76.0,76.0,77.0,78.0,78.0,78.0,78.0,78.0,78.0,0.0,0.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,84,hybrid,20000,73,Japan,"[cv.test_prob(symp_prob=1, asymp_prob=1, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
3,20000.0,159804.0,299258.0,438656.0,578033.0,717410.0,856787.0,996164.0,1135541.0,1274918.0,1414295.0,1553672.0,1693049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,43.0,13.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,82.0,86.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,0.0,48.0,60.0,63.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,0.0,0.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,84,hybrid,20000,73,Japan,"[cv.test_prob(symp_prob=1, asymp_prob=1, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
4,20000.0,159814.0,299270.0,438660.0,578026.0,717385.0,856736.0,996085.0,1135434.0,1274783.0,1414132.0,1553481.0,1692830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,47.0,14.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,80.0,90.0,91.0,92.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,0.0,49.0,58.0,62.0,64.0,65.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,0.0,2.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,14,84,hybrid,20000,73,Japan,"[cv.test_prob(symp_prob=1, asymp_prob=1, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
5,20000.0,159801.0,299207.0,438472.0,577642.0,716757.0,855856.0,994946.0,1134032.0,1273115.0,1412198.0,1551281.0,1690364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,67.0,41.0,25.0,12.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,93.0,108.0,120.0,128.0,129.0,130.0,131.0,131.0,131.0,131.0,131.0,131.0,0.0,46.0,72.0,85.0,91.0,95.0,96.0,96.0,97.0,97.0,97.0,97.0,97.0,0.0,0.0,4.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,14,84,hybrid,20000,73,Japan,"[cv.test_prob(symp_prob=1, asymp_prob=1, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
6,20000.0,159806.0,299205.0,438405.0,577504.0,716561.0,855608.0,994649.0,1133690.0,1272731.0,1411772.0,1550813.0,1689854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,79.0,47.0,23.0,8.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,73.0,94.0,119.0,131.0,136.0,136.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,0.0,43.0,72.0,90.0,101.0,103.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,0.0,0.0,4.0,6.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,3.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,84,hybrid,20000,73,Japan,"[cv.test_prob(symp_prob=1, asymp_prob=1, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
