t,date,cum_infections,cum_infections_low,cum_infections_high,cum_reinfections,cum_reinfections_low,cum_reinfections_high,cum_infectious,cum_infectious_low,cum_infectious_high,cum_symptomatic,cum_symptomatic_low,cum_symptomatic_high,cum_severe,cum_severe_low,cum_severe_high,cum_critical,cum_critical_low,cum_critical_high,cum_recoveries,cum_recoveries_low,cum_recoveries_high,cum_deaths,cum_deaths_low,cum_deaths_high,cum_tests,cum_tests_low,cum_tests_high,cum_diagnoses,cum_diagnoses_low,cum_diagnoses_high,cum_known_deaths,cum_known_deaths_low,cum_known_deaths_high,cum_quarantined,cum_quarantined_low,cum_quarantined_high,cum_vaccinations,cum_vaccinations_low,cum_vaccinations_high,cum_vaccinated,cum_vaccinated_low,cum_vaccinated_high,new_infections,new_infections_low,new_infections_high,new_reinfections,new_reinfections_low,new_reinfections_high,new_infectious,new_infectious_low,new_infectious_high,new_symptomatic,new_symptomatic_low,new_symptomatic_high,new_severe,new_severe_low,new_severe_high,new_critical,new_critical_low,new_critical_high,new_recoveries,new_recoveries_low,new_recoveries_high,new_deaths,new_deaths_low,new_deaths_high,new_tests,new_tests_low,new_tests_high,new_diagnoses,new_diagnoses_low,new_diagnoses_high,new_known_deaths,new_known_deaths_low,new_known_deaths_high,new_quarantined,new_quarantined_low,new_quarantined_high,new_vaccinations,new_vaccinations_low,new_vaccinations_high,new_vaccinated,new_vaccinated_low,new_vaccinated_high,n_susceptible,n_susceptible_low,n_susceptible_high,n_exposed,n_exposed_low,n_exposed_high,n_infectious,n_infectious_low,n_infectious_high,n_symptomatic,n_symptomatic_low,n_symptomatic_high,n_severe,n_severe_low,n_severe_high,n_critical,n_critical_low,n_critical_high,n_recovered,n_recovered_low,n_recovered_high,n_dead,n_dead_low,n_dead_high,n_diagnosed,n_diagnosed_low,n_diagnosed_high,n_known_dead,n_known_dead_low,n_known_dead_high,n_quarantined,n_quarantined_low,n_quarantined_high,n_vaccinated,n_vaccinated_low,n_vaccinated_high,n_alive,n_alive_low,n_alive_high,n_naive,n_naive_low,n_naive_high,n_preinfectious,n_preinfectious_low,n_preinfectious_high,n_removed,n_removed_low,n_removed_high,prevalence,prevalence_low,prevalence_high,incidence,incidence_low,incidence_high,r_eff,r_eff_low,r_eff_high,doubling_time,doubling_time_low,doubling_time_high,test_yield,test_yield_low,test_yield_high,rel_test_yield,rel_test_yield_low,rel_test_yield_high,frac_vaccinated,frac_vaccinated_low,frac_vaccinated_high,pop_nabs,pop_nabs_low,pop_nabs_high,pop_protection,pop_protection_low,pop_protection_high,pop_symp_protection,pop_symp_protection_low,pop_symp_protection_high
23,2021-06-24,1793.7,1075.0651553118232,2512.334844688177,0.0,0.0,0.0,1060.3,696.9367657563578,1423.6632342436421,647.5,439.8652244926202,855.1347755073798,27.7,20.541787932730685,34.858212067269314,6.9,3.3843208337506114,10.41567916624939,341.3,263.8968992869149,418.7031007130851,0.3,-0.9806248474865698,1.5806248474865698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.1,96.50289579336687,303.6971042066331,0.0,0.0,0.0,120.3,56.631797575241684,183.96820242475832,75.6,36.58000512557696,114.61999487442303,4.1,-0.5861498055439931,8.786149805543992,1.0,-0.5491933384829668,2.549193338482967,45.6,25.18040157103965,66.01959842896035,0.1,-0.5000000000000001,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48206.3,47487.66515531183,48924.93484468818,1452.1,794.9312545472052,2109.2687454527945,718.7,419.3673422427817,1018.0326577572184,429.6,257.0793925352684,602.1206074647316,25.7,18.003247438042457,33.39675256195754,6.1,2.6999999999999997,9.5,341.3,263.8968992869149,418.7031007130851,0.3,-0.9806248474865698,1.5806248474865698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49999.7,49998.41937515251,50000.980624847485,48206.3,47487.66515531183,48924.93484468818,733.4,370.4595641155425,1096.3404358844575,341.6,265.2890571411937,417.9109428588063,0.029042122404043347,0.01589906864742041,0.042185176160666284,0.004158667376491858,0.0019477501087724006,0.0063695846442113156,2.7320024181607465,2.298058190468083,3.1659466458534102,5.9816764640871645,4.845898571012698,7.117454357161631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2021-06-25,2028.3,1205.40946049915,2851.19053950085,0.0,0.0,0.0,1200.8,777.1918792090974,1624.4081207909026,731.4,499.46345695427806,963.3365430457219,31.5,22.0660188679434,40.9339811320566,8.7,4.405817889283221,12.994182110716778,390.1,300.4408677267062,479.75913227329386,0.4,-1.2000000000000002,2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.6,122.60285717930121,346.59714282069876,0.0,0.0,0.0,140.5,77.4682619627223,203.5317380372777,83.9,57.239917479497564,110.56008252050245,3.8,-0.7431266766402187,8.343126676640217,1.8,-0.5323807579381199,4.13238075793812,48.8,30.804444993276807,66.79555500672319,0.1,-0.5000000000000001,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47971.7,47148.80946049915,48794.590539500845,1637.8,890.519169254289,2385.080830745711,810.3,464.2016902670572,1156.3983097329428,479.8,290.10171323915444,669.4982867608455,29.2,18.03577141043771,40.36422858956229,7.7,3.048118660154797,12.351881339845203,390.1,300.4408677267062,479.75913227329386,0.4,-1.2000000000000002,2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49999.6,49998.0,50001.2,47971.7,47148.80946049915,48794.590539500845,827.5,421.4376895105875,1233.5623104894125,390.5,302.0681053013111,478.9318946986889,0.032756185047401895,0.017811042122244117,0.04770132797255967,0.004900177138387216,0.0024811084597398817,0.0073192458170345505,2.7537592272403586,2.43797946307067,3.069538991410047,5.857177199772204,4.9516767960274395,6.762677603516969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2021-06-26,2280.8,1346.3295403277857,3215.2704596722147,0.0,0.0,0.0,1361.2,858.42545808285,1863.97454191715,826.5,553.2407824061556,1099.7592175938444,37.6,25.200000000000003,50.0,10.8,6.345788509735984,15.254211490264018,446.9,334.50978690295136,559.2902130970486,0.5,-1.11245154965971,2.11245154965971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.5,131.12043005513652,373.8795699448635,0.0,0.0,0.0,160.4,77.12599445205005,243.67400554794995,95.1,46.09836737413742,144.10163262586258,6.1,0.5538301504551804,11.646169849544819,2.1,-1.7418745424597093,5.9418745424597095,56.8,26.563598097657184,87.03640190234282,0.1,-0.5000000000000001,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47719.2,46784.72954032778,48653.67045967221,1833.4,1000.1258794370248,2666.6741205629755,913.8,515.184596383933,1312.415403616067,537.8,326.1572821947327,749.4427178052672,35.0,21.172491186045114,48.827508813954886,9.7,4.636404439531135,14.763595560468865,446.9,334.50978690295136,559.2902130970486,0.5,-1.11245154965971,2.11245154965971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49999.5,49997.88754845034,50001.11245154966,47719.2,46784.72954032778,48653.67045967221,919.6,480.2411944662996,1358.9588055337003,447.4,336.01167027017596,558.788329729824,0.036668302250277174,0.02000314810377462,0.05333345639677973,0.005303542027995806,0.0026390551975987676,0.007968028858392845,2.728244116570796,2.4233502502450914,3.0331379828965,5.842722597054139,5.218899514334762,6.466545679773516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2021-06-27,2560.9,1488.3716041055138,3633.428395894486,0.0,0.0,0.0,1533.4,948.8371205764089,2117.9628794235914,933.3,598.0507792701078,1268.549220729892,42.9,26.789134101482933,59.01086589851707,12.2,6.774136013499784,17.625863986500214,508.5,369.51726725956206,647.482732740438,0.5,-1.11245154965971,2.11245154965971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.1,134.77154442436267,425.4284555756374,0.0,0.0,0.0,172.2,85.82037277227921,258.5796272277208,106.8,43.74573765398568,169.8542623460143,5.3,-0.9000000000000004,11.5,1.4,-0.827105745132009,3.627105745132009,61.6,32.298805485100104,90.9011945148999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47439.1,46366.57160410551,48511.628395894484,2051.9,1104.2657034488464,2999.5342965511536,1024.4,568.2858037727833,1480.5141962272169,603.8,345.58799408238195,862.0120059176179,39.5,21.605866883249135,57.394133116750865,11.1,5.411414938668843,16.788585061331155,508.5,369.51726725956206,647.482732740438,0.5,-1.11245154965971,2.11245154965971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49999.5,49997.88754845034,50001.11245154966,47439.1,46366.57160410551,48511.628395894484,1027.5,531.6619215913324,1523.3380784086676,509.0,371.0637828559881,646.9362171440118,0.041038341331593224,0.022085992379352173,0.059990690283834275,0.005921867337986107,0.0027022883634004887,0.009141446312571725,2.6825991891648564,2.363698081098062,3.001500297231651,5.8773244502582624,5.270190247202503,6.484458653314022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2021-06-28,2868.7,1660.989753293448,4076.4102467065513,0.0,0.0,0.0,1726.4,1045.8806689005817,2406.9193310994187,1051.1,665.1005699486072,1437.0994300513926,48.6,30.440704859494133,66.75929514050587,13.3,7.500000000000001,19.1,576.9,408.6134586486489,745.186541351351,0.6,-1.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.8,168.50807632888404,447.091923671116,0.0,0.0,0.0,193.0,92.69247286469475,293.30752713530524,117.8,56.35213591995244,179.24786408004755,5.7,2.1167054265662166,9.283294573433784,1.1,-0.7867962264113206,2.986796226411321,68.4,33.98837405759502,102.81162594240499,0.1,-0.5000000000000001,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47131.3,45923.589753293454,48339.01024670655,2291.2,1240.5123013949385,3341.887698605061,1148.9,628.9581186324765,1668.8418813675237,678.6,387.66193098874123,969.5380690112588,44.4,25.549005331282913,63.250994668717084,12.1,6.272479086266613,17.927520913733385,576.9,408.6134586486489,745.186541351351,0.6,-1.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49999.4,49997.8,50001.0,47131.3,45923.589753293454,48339.01024670655,1142.3,605.6846442748772,1678.9153557251227,577.5,410.07180643631136,744.9281935636886,0.04582447853490051,0.024811057714950634,0.06683789935485038,0.006550350547731723,0.003408165717423002,0.009692535378040443,2.6604167719825966,2.3857904939394015,2.935043050025792,6.0355340829931405,5.327486920105948,6.743581245880333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2021-06-29,3215.8,1846.3712723912938,4585.228727608706,0.0,0.0,0.0,1938.3,1165.5350680834435,2711.0649319165564,1185.4,746.8348851082659,1623.9651148917342,56.3,35.133044621391576,77.46695537860842,15.9,11.046135560195362,20.753864439804637,656.0,460.2940981983425,851.7059018016575,1.1,-0.2999999999999998,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.1,179.0822628410917,515.1177371589083,0.0,0.0,0.0,211.9,116.8696890460733,306.9303109539267,134.3,75.48469586918725,193.11530413081277,7.7,1.3722831921774494,14.02771680782255,2.6,-1.708131845707603,6.908131845707603,79.1,44.557851832869446,113.64214816713054,0.5,-0.8416407864998738,1.8416407864998738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46784.2,45414.77127239129,48153.6287276087,2558.7,1374.0511743980833,3743.3488256019164,1281.2,696.6086555550108,1865.7913444449891,762.7,431.6736566374211,1093.726343362579,51.3,29.90747794204713,72.69252205795286,14.1,9.0049043188572,19.1950956811428,656.0,460.2940981983425,851.7059018016575,1.1,-0.2999999999999998,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49998.9,49997.5,50000.3,46784.2,45414.77127239129,48153.6287276087,1277.5,670.2964097602847,1884.7035902397151,657.1,462.30482552178046,851.8951744782196,0.05117502899065381,0.02748248472877548,0.07486757325253215,0.007446409013987243,0.0036115375496343733,0.011281280478340112,2.665690394276331,2.439696375853418,2.891684412699244,6.087211483826029,5.566890596613794,6.607532371038264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2021-06-30,3614.9,2059.1379487852264,5170.662051214774,0.0,0.0,0.0,2175.2,1291.5200579395273,3058.8799420604723,1333.6,829.736367654898,1837.4636323451018,63.9,40.89652200209716,86.90347799790284,18.8,12.681176583688659,24.91882341631134,740.5,511.8373664106879,969.1626335893121,1.4,0.07335008385783981,2.72664991614216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.1,205.3301365020866,592.8698634979135,0.0,0.0,0.0,236.9,119.21754591274026,354.58245408725975,148.2,79.55715623606491,216.84284376393506,7.6,1.586681448650837,13.613318551349163,2.9,0.2999999999999998,5.5,84.5,48.41953437107553,120.58046562892447,0.3,-0.9806248474865698,1.5806248474865698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46385.1,44829.33794878522,47940.862051214775,2873.0,1536.3277140600244,4209.672285939976,1433.3,771.6565612809267,2094.943438719073,856.6,476.72086132560537,1236.4791386743946,58.0,34.83105526788067,81.16894473211933,16.7,10.247093678039327,23.15290632196067,740.5,511.8373664106879,969.1626335893121,1.4,0.07335008385783981,2.72664991614216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49998.6,49997.27335008386,49999.92664991614,46385.1,44829.33794878522,47940.862051214775,1439.7,760.7708137073499,2118.62918629265,741.9,513.3052494041037,970.4947505958962,0.05746162953611487,0.030727078752204155,0.08419618032002558,0.008640813963973985,0.004116629183391707,0.013164998744556261,2.6575861646866765,2.444713756410616,2.870458572962737,6.057737546576043,5.5669809409318844,6.548494152220201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2021-07-01,4037.3,2283.562722070378,5791.037277929622,0.0,0.0,0.0,2444.8,1440.780557957168,3448.8194420428326,1504.0,924.3752938322936,2083.6247061677063,71.9,44.631703390200556,99.16829660979946,21.1,13.539576731425681,28.66042326857432,836.1,562.463087285359,1109.736912714641,1.7,-0.10000000000000009,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.4,218.9690289066092,625.8309710933908,0.0,0.0,0.0,269.6,142.98499299056215,396.2150070094379,170.4,89.65249229852355,251.14750770147646,8.0,2.784638075837881,13.215361924162119,2.3,-3.217245689653489,7.817245689653489,95.6,44.93877222174732,146.26122777825267,0.3,-0.6165151389911678,1.216515138991168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45962.7,44208.96272207038,47716.43727792962,3199.5,1708.5882655234082,4690.411734476592,1607.0,868.4132413859561,2345.586758614044,963.9,536.464437604918,1391.335562395082,64.7,36.514187966283465,92.88581203371655,18.5,10.792860452800923,26.207139547199077,836.1,562.463087285359,1109.736912714641,1.7,-0.10000000000000009,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49998.3,49996.5,50000.100000000006,45962.7,44208.96272207038,47716.43727792962,1592.5,835.7563181631444,2349.2436818368556,837.8,564.088034605719,1111.5119653942809,0.063992219176415,0.03417240575598351,0.09381203259684648,0.009235281503438043,0.0043919434425768,0.014078619564299285,2.611918898464255,2.4472788981763838,2.7765588987521266,6.111038122106114,5.679630435257669,6.542445808954559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2021-07-02,4504.5,2533.747605608457,6475.252394391543,0.0,0.0,0.0,2743.4,1610.5899717958002,3876.2100282042,1682.4,1023.8031885895591,2340.9968114104413,81.6,48.89281424518459,114.30718575481541,23.9,15.253613471513082,32.54638652848691,951.4,629.0421863828954,1273.7578136171046,1.9,-0.37156333832010935,4.171563338320109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.2,247.50056895840623,686.8994310415937,0.0,0.0,0.0,298.6,165.61518883722098,431.58481116277903,178.4,93.45201591562046,263.34798408437956,9.7,1.8999999999999986,17.5,2.8,-0.6409301068170508,6.24093010681705,115.3,63.33809087417976,167.26190912582024,0.2,-1.0000000000000002,1.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45495.5,43524.747605608456,47466.252394391544,3551.2,1892.7959961456916,5209.604003854308,1790.1,971.6368303949162,2608.5631696050837,1067.1,591.5191341107171,1542.6808658892828,72.9,38.965356934247865,106.83464306575215,20.8,13.489733247001174,28.110266752998825,951.4,629.0421863828954,1273.7578136171046,1.9,-0.37156333832010935,4.171563338320109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49998.1,49995.82843666168,50000.37156333832,45495.5,43524.747605608456,47466.252394391544,1761.1,918.6087181459976,2603.5912818540023,953.3,630.4228716678742,1276.1771283321257,0.07102682022974187,0.03785621179810557,0.10419742866137817,0.010326613528793722,0.0049660518706809605,0.015687175186906484,2.5597379784725627,2.4349877421741226,2.6844882147710027,6.190884097008884,5.838965040433338,6.54280315358443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2021-07-03,5016.1,2818.0824477497913,7214.117552250209,0.0,0.0,0.0,3078.8,1784.3386293905871,4373.2613706094135,1884.0,1127.291337435602,2640.708662564398,90.6,55.32734770392223,125.87265229607776,27.0,17.534272347040613,36.46572765295939,1074.1,699.7339224769423,1448.4660775230575,2.2,-0.29799919935935915,4.6979991993593595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.6,282.3713804953666,740.8286195046335,0.0,0.0,0.0,335.4,170.53593478262155,500.2640652173784,201.6,99.79941061074352,303.4005893892565,9.0,1.0,17.0,3.1,-0.18024389337134483,6.380243893371345,122.7,66.52847696563677,178.87152303436324,0.3,-0.616515138991168,1.2165151389911681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44983.9,42785.88244774979,47181.91755225021,3939.8,2107.7172944432887,5771.882705556712,2002.5,1074.6731842633562,2930.3268157366438,1188.1,651.1519950684237,1725.048004931576,79.6,42.524940998024015,116.67505900197597,23.4,14.226124047056226,32.57387595294377,1074.1,699.7339224769423,1448.4660775230575,2.2,-0.29799919935935915,4.6979991993593595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49997.8,49995.30200080064,50000.29799919936,44983.9,42785.88244774979,47181.91755225021,1937.3,1031.5719834299039,2843.028016570096,1076.3,701.3791550206897,1451.2208449793102,0.07879960749586078,0.042155031826369746,0.11544418316535181,0.011442588663097504,0.0057127421875875625,0.017172435138607445,2.530620766961234,2.408765437823797,2.652476096098671,6.366247759845771,6.008474835558714,6.724020684132827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2021-07-04,5592.8,3158.8371736610275,8026.762826338972,0.0,0.0,0.0,3456.0,1976.135141305126,4935.864858694874,2118.7,1249.7277104533193,2987.67228954668,102.4,63.26740489055192,141.5325951094481,30.2,20.785118163248143,39.614881836751856,1209.5,780.0619951611176,1638.9380048388825,3.1,1.2132037735886794,4.986796226411321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.7,337.4293582572238,815.9706417427763,0.0,0.0,0.0,377.2,189.02816363759425,565.3718363624057,234.7,119.2147628482324,350.1852371517676,11.8,5.681176583688659,17.91882341631134,3.2,0.2606123086601868,6.139387691339813,135.4,71.8944096948938,198.90559030510622,0.9,-1.1880613017821102,2.98806130178211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44407.2,41973.23717366102,46841.16282633897,4380.2,2365.4710753056625,6394.928924694337,2243.4,1182.9128666504246,3303.8871333495754,1337.1,719.5944048836479,1954.6055951163519,88.8,50.43543301430342,127.16456698569658,25.3,16.907145896657084,33.69285410334292,1209.5,780.0619951611176,1638.9380048388825,3.1,1.2132037735886794,4.986796226411321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49996.9,49995.01320377359,49998.78679622641,44407.2,41973.23717366102,46841.16282633897,2136.8,1180.14047854004,3093.4595214599603,1212.6,782.2074350084564,1642.9925649915435,0.08760962831196925,0.047310499236415886,0.1279087573875226,0.013070812440751386,0.006870869142175633,0.019270755739327138,2.512402678896415,2.347927912925795,2.676877444867035,6.384963217824244,6.132646305282391,6.637280130366097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2021-07-05,6220.2,3531.377387777319,8909.022612222681,0.0,0.0,0.0,3865.1,2189.0251926002825,5541.174807399717,2375.8,1389.040535895399,3362.5594641046014,116.3,68.86962998246798,163.730370017532,33.1,21.8057536772036,44.394246322796405,1372.7,872.8911965561231,1872.508803443877,3.3,1.0999999999999996,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.4,367.49201628268514,887.3079837173148,0.0,0.0,0.0,409.1,207.4221380517931,610.7778619482069,257.1,134.64690693984085,379.5530930601592,13.9,2.018922607776684,25.781077392223317,2.9,-0.8363083384538812,6.6363083384538815,163.2,87.79283853638302,238.60716146361696,0.2,-0.6000000000000001,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43779.8,41090.977387777326,46468.62261222268,4844.2,2647.861082619533,7040.538917380467,2489.1,1305.3667699181542,3672.8332300818456,1491.3,790.8966590599384,2191.7033409400615,100.7,55.312336477848966,146.08766352215105,27.8,18.133563221124344,37.46643677887566,1372.7,872.8911965561231,1872.508803443877,3.3,1.0999999999999996,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49996.7,49994.5,49998.899999999994,43779.8,41090.977387777326,46468.62261222268,2355.1,1338.9061405420716,3371.293859457928,1376.0,874.7336037594381,1877.2663962405618,0.09689070939277898,0.052957667318345315,0.14082375146721265,0.014436349917708216,0.007461557303694426,0.021411142531722008,2.481255001599737,2.2716723244755848,2.6908376787238897,6.435637181379407,6.141592593261659,6.729681769497156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2021-07-06,6901.5,3945.242196627635,9857.757803372366,0.0,0.0,0.0,4317.4,2440.5189275822504,6194.281072417749,2661.9,1550.8372834983618,3772.962716501638,131.2,76.75149221512126,185.64850778487872,37.6,20.205748075872883,54.99425192412712,1545.4,955.0311661342548,2135.7688338657454,3.9,0.8734508099156888,6.926549190084311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.3,411.70318992985096,950.896810070149,0.0,0.0,0.0,452.3,248.4450515685234,656.1549484314767,286.1,159.10881920385182,413.09118079614825,14.9,5.248057190389078,24.55194280961092,4.5,-2.613367697511496,11.613367697511496,172.7,79.34883503672812,266.05116496327184,0.6,-0.7266499161421601,1.9266499161421602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43098.5,40142.24219662764,46054.75780337236,5352.2,2979.4365815362034,7724.963418463796,2768.1,1474.7064945268976,4061.4935054731022,1662.9,896.595908923879,2429.204091076121,113.2,61.960952389803346,164.43904761019667,31.0,15.405129048305659,46.59487095169434,1545.4,955.0311661342548,2135.7688338657454,3.9,0.8734508099156888,6.926549190084311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49996.1,49993.07345080991,49999.126549190085,43098.5,40142.24219662764,46054.75780337236,2584.1,1501.4619441383006,3666.738055861699,1549.3,957.0540713521112,2141.5459286478886,0.10705278537995026,0.059589052287387416,0.1545165184725131,0.015936092505797493,0.0084268159637392,0.023445369047855786,2.4328315934530265,2.198207729572134,2.667455457333919,6.500904167359819,6.117529874895885,6.8842784598237525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
