,height,diameter,bucket_volume,surface_area,water_volume_t0,wind_speed_t0,temperature_t0,water_volume_t1,wind_speed_t1,temperature_t1,water_volume_t2,wind_speed_t2,temperature_t2,water_volume_t3,wind_speed_t3,temperature_t3,water_volume_t4,wind_speed_t4,temperature_t4,water_volume_t5,wind_speed_t5,temperature_t5,water_volume_t6,wind_speed_t6,temperature_t6,water_volume_t7,wind_speed_t7,temperature_t7,water_volume_t8,wind_speed_t8,temperature_t8,water_volume_t9,wind_speed_t9,temperature_t9,temperature_t10,water_volume_t10,wind_speed_t10
281,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,2.0,70.0,30.25184232770471,0.5,70.0,29.658656433705204,0.5,50.0,29.0654705397057,0.5,50.0,29.0654705397057,0.0,50.0,28.04689272776489,1.0,50.0,26.88280851957167,0.5,70.0,24.14815855575481,1.0,80.0,22.17692443537474,1.5,60.0,22.17692443537474,0.0,70.0,70.0,19.43447280580552,1.5
282,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,0.0,60.0,28.673474906328707,1.5,70.0,27.696489843336177,1.5,40.0,27.696489843336177,0.0,70.0,27.10330394933667,0.5,50.0,25.880547003641475,2.0,40.0,25.16845396227209,1.0,40.0,25.16845396227209,0.0,80.0,22.433803998455225,1.0,80.0,22.433803998455225,0.0,60.0,40.0,21.456818935462696,1.5
283,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,1.0,70.0,31.41592653589793,0.0,70.0,31.00122719491123,0.5,40.0,31.00122719491123,0.0,40.0,29.25219578760169,2.0,50.0,28.02943884190649,2.0,40.0,24.597091812958595,2.0,70.0,23.3743348672634,2.0,40.0,20.90721402418401,2.0,60.0,17.155299580497985,1.5,80.0,80.0,17.155299580497985,0.0
284,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,0.0,80.0,29.666895128588383,2.0,50.0,27.66801019607297,1.0,70.0,26.07544086602685,0.5,80.0,22.643093837078958,2.0,70.0,21.624516025138146,1.0,50.0,20.40175907944295,2.0,40.0,20.40175907944295,0.0,70.0,15.706007200065134,2.0,80.0,15.112821306065628,0.5,50.0,80.0,10.41706942668781,2.0
285,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,0.5,80.0,30.4389414729054,1.5,40.0,29.274857264712185,0.5,70.0,27.30362314433211,1.5,60.0,22.60787126495429,2.0,80.0,20.636637144574223,1.5,60.0,18.637752212058807,1.0,70.0,17.801025509044347,0.5,60.0,17.801025509044347,0.0,60.0,17.801025509044347,0.0,60.0,40.0,16.824040446051818,1.5
286,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,0.0,80.0,28.68127657208107,1.0,80.0,27.283797240099272,1.5,50.0,26.11971303190605,0.5,70.0,25.142727968913523,1.5,40.0,24.430634927544133,1.0,40.0,23.266550719350917,0.5,70.0,21.29531659897084,1.5,60.0,16.599564719593026,2.0,80.0,15.006995389546905,0.5,80.0,50.0,13.609516057565106,1.5
287,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,1.5,40.0,28.68127657208107,1.0,80.0,26.710042451701,1.5,60.0,24.711157519185583,1.0,70.0,24.711157519185583,0.0,40.0,23.73417245619305,1.5,40.0,21.762938335812983,1.5,60.0,20.365459003831184,1.5,50.0,20.365459003831184,0.0,80.0,19.346881191890372,1.0,50.0,80.0,16.612231228073515,1.0
288,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,0.0,60.0,29.82335720585181,0.5,80.0,28.65927299765859,0.5,70.0,28.24457365667189,0.5,40.0,27.26758859367936,1.5,40.0,26.24901078173855,1.0,50.0,26.24901078173855,0.0,60.0,24.851531449756752,1.5,50.0,22.11688148593989,1.0,80.0,17.421129606562076,2.0,80.0,70.0,16.257045398368856,0.5
289,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,0.5,80.0,31.41592653589793,0.0,80.0,31.41592653589793,0.0,60.0,29.666895128588383,2.0,50.0,26.92444349901916,1.5,70.0,24.95320937863909,1.5,60.0,22.21855941482223,1.0,80.0,21.625373520822727,0.5,50.0,16.92962164144491,2.0,80.0,14.95838752106484,1.5,60.0,60.0,13.521618267159374,1.0
290,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,1.0,70.0,29.82335720585181,0.5,80.0,26.391010176903915,2.0,70.0,21.6952582975261,2.0,80.0,19.724024177146028,1.5,60.0,18.501267231450832,2.0,40.0,16.502382298935416,1.0,70.0,15.338298090742198,0.5,70.0,15.338298090742198,0.0,50.0,13.367063970362128,1.5,60.0,50.0,12.77387807636262,0.5
291,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,0.5,50.0,30.57919983288347,0.5,60.0,26.82728538919744,1.5,80.0,26.82728538919744,0.0,60.0,26.82728538919744,0.0,50.0,25.429806057215643,1.5,50.0,24.032326725233844,1.5,50.0,24.032326725233844,0.0,60.0,22.595557471328377,1.0,60.0,20.12843662824899,2.0,60.0,60.0,18.15720250786892,1.5
292,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,0.5,60.0,29.417041603382515,1.0,70.0,29.417041603382515,0.0,70.0,28.19428465768732,2.0,40.0,27.35755795467286,0.5,60.0,26.94285861368616,0.5,40.0,25.77877440549294,0.5,70.0,24.61469019729972,0.5,70.0,21.182343168351824,2.0,70.0,19.183458235836408,1.0,70.0,50.0,17.78597890385461,1.5
293,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,0.0,50.0,31.41592653589793,0.0,40.0,31.00122719491123,0.5,40.0,29.564457941005763,1.0,60.0,26.82200631143654,1.5,70.0,25.65792210324332,0.5,70.0,22.225575074295424,2.0,70.0,18.79322804534753,2.0,70.0,15.041313601661498,1.5,80.0,15.041313601661498,0.0,80.0,70.0,13.87722939346828,0.5
294,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,0.0,70.0,27.98357950695004,2.0,70.0,27.146852803935577,0.5,60.0,24.404401174366352,1.5,70.0,24.404401174366352,0.0,60.0,24.404401174366352,0.0,60.0,23.98970183337965,0.5,40.0,22.592222501397853,1.5,50.0,21.194743169416054,1.5,50.0,20.358016466401597,0.5,60.0,60.0,18.386782346021523,1.5
295,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,0.0,80.0,31.41592653589793,0.0,60.0,29.82335720585181,0.5,80.0,28.804779393911,1.0,50.0,27.827794330918472,1.5,40.0,26.078762923608927,2.0,50.0,23.336311294039703,1.5,70.0,23.336311294039703,0.0,70.0,22.113554348344508,2.0,40.0,19.378904384527647,1.0,80.0,70.0,17.38001945201223,1.0
296,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,1.5,40.0,30.01844720391613,1.5,50.0,30.01844720391613,0.0,50.0,27.551326360836747,2.0,60.0,27.13662701985005,0.5,40.0,25.13774208733463,1.0,70.0,23.914985141639438,2.0,40.0,22.16595373432989,2.0,50.0,20.94319678863469,2.0,40.0,17.191282344948664,1.5,80.0,80.0,13.439367901262631,1.5
297,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,0.5,60.0,27.6640120922119,1.5,80.0,25.665127159696485,1.0,70.0,25.071941265696974,0.5,50.0,23.479371935650857,0.5,80.0,22.04260268174539,1.0,60.0,19.300151052176165,1.5,70.0,18.28157324023536,1.0,50.0,18.28157324023536,0.0,50.0,17.117489032042137,0.5,70.0,60.0,17.117489032042137,0.0
298,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,0.0,50.0,31.41592653589793,0.0,50.0,30.01844720391613,1.5,50.0,28.999869391975324,1.0,50.0,27.981291580034515,1.0,50.0,26.81720737184129,0.5,70.0,26.81720737184129,0.0,60.0,25.22463804179517,0.5,80.0,22.48218641222595,1.5,70.0,17.786434532848133,2.0,80.0,80.0,14.034520089162102,1.5
299,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,2.0,60.0,27.98357950695004,2.0,70.0,25.51645866387065,2.0,60.0,24.923272769871147,0.5,50.0,24.923272769871147,0.0,80.0,24.923272769871147,0.0,80.0,23.48650351596568,1.0,60.0,21.487618583450264,1.0,70.0,21.487618583450264,0.0,40.0,18.752968619633403,1.0,80.0,70.0,15.320621590685509,2.0
300,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,1.5,40.0,1.2214264937994468,1.5,50.0,1.2214264937994468,0.0,40.0,0.5358135864071407,1.5,70.0,0.0,2.0,60.0,0.0,1.5,80.0,0.0,2.0,60.0,0.0,1.0,70.0,0.0,0.0,40.0,0.0,0.0,70.0,50.0,0.0,2.0
301,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,1.0,80.0,1.1726539942833665,0.5,80.0,0.9284077285352342,1.5,40.0,0.5790378955397844,1.5,50.0,0.5790378955397844,0.0,80.0,0.0793166624109305,1.0,70.0,0.0,1.0,50.0,0.0,1.5,70.0,0.0,0.0,70.0,0.0,0.5,40.0,50.0,0.0,1.5
302,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,0.0,40.0,1.4671214915482216,0.5,40.0,0.9674002584193676,1.0,70.0,0.02942164749786,1.5,80.0,0.0,0.5,40.0,0.0,1.0,70.0,0.0,0.0,40.0,0.0,2.0,40.0,0.0,0.5,50.0,0.0,1.5,80.0,50.0,0.0,0.5
303,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,0.5,70.0,1.3616146510412817,0.5,60.0,1.1524329752876667,0.5,60.0,0.7151751234602801,2.0,50.0,0.6115002882136051,0.5,40.0,0.0,2.0,80.0,0.0,1.0,80.0,0.0,2.0,50.0,0.0,0.0,80.0,0.0,0.0,70.0,80.0,0.0,1.5
304,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,1.5,80.0,0.8851834194025905,1.5,70.0,0.0270966621656166,2.0,70.0,0.0,2.0,50.0,0.0,1.0,80.0,0.0,2.0,80.0,0.0,1.0,70.0,0.0,1.0,80.0,0.0,1.0,40.0,0.0,1.0,70.0,70.0,0.0,2.0
305,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,1.5,60.0,0.8871338358406818,1.0,80.0,0.387412602711828,1.0,70.0,0.387412602711828,0.0,50.0,0.143166336963696,1.5,40.0,0.0,1.5,40.0,0.0,0.5,60.0,0.0,2.0,50.0,0.0,1.5,70.0,0.0,0.5,80.0,60.0,0.0,0.0
306,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,1.0,70.0,1.279775274746592,0.5,70.0,1.279775274746592,0.0,40.0,0.7869667446515742,1.5,60.0,0.2872455115227204,1.0,70.0,0.0,2.0,50.0,0.0,0.5,70.0,0.0,0.5,80.0,0.0,1.0,70.0,0.0,0.5,40.0,80.0,0.0,2.0
307,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,2.0,50.0,1.5707963267948966,0.0,80.0,1.5707963267948966,0.0,40.0,1.4224998532950202,0.5,50.0,1.0633075398186538,1.0,60.0,1.0633075398186538,0.0,40.0,0.0,2.0,80.0,0.0,0.5,80.0,0.0,1.0,40.0,0.0,1.0,70.0,50.0,0.0,2.0
308,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,1.0,60.0,1.5707963267948966,0.0,70.0,1.279775274746592,0.5,70.0,1.03552900899846,1.5,40.0,0.6373866764869296,0.5,80.0,0.0,2.0,80.0,0.0,1.5,80.0,0.0,0.0,50.0,0.0,1.5,80.0,0.0,1.0,60.0,50.0,0.0,0.5
309,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,1.0,60.0,1.2116040133185302,1.0,60.0,0.8622341803230803,1.5,50.0,0.7139377068232039,0.5,50.0,0.3547453933468374,1.0,60.0,0.3547453933468374,0.0,80.0,0.0490561569230386,2.0,40.0,0.0,2.0,70.0,0.0,0.5,80.0,0.0,0.5,40.0,70.0,0.0,1.0
310,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,1.5,40.0,1.0710750936660427,1.0,70.0,0.6729327611545124,0.5,80.0,0.0,1.5,70.0,0.0,0.0,80.0,0.0,0.5,60.0,0.0,0.5,80.0,0.0,1.5,60.0,0.0,2.0,40.0,0.0,0.0,60.0,40.0,0.0,0.0
311,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,2.0,50.0,0.3968583569504422,2.0,80.0,0.0,1.5,80.0,0.0,0.5,50.0,0.0,0.0,70.0,0.0,0.0,40.0,0.0,2.0,60.0,0.0,0.5,60.0,0.0,1.5,80.0,0.0,2.0,80.0,70.0,0.0,0.5
312,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,0.0,80.0,1.0710750936660427,1.0,70.0,0.5782665635710249,1.5,60.0,0.0,2.0,70.0,0.0,0.5,70.0,0.0,0.0,40.0,0.0,2.0,40.0,0.0,0.0,60.0,0.0,2.0,60.0,0.0,1.5,40.0,50.0,0.0,1.5
313,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,0.0,40.0,1.4224998532950202,0.5,50.0,1.2742033797951438,0.5,50.0,0.7744821466662899,1.0,70.0,0.2747609135374361,1.0,70.0,0.1264644400375597,0.5,50.0,0.0,1.5,80.0,0.0,1.0,70.0,0.0,2.0,50.0,0.0,1.0,40.0,80.0,0.0,1.0
314,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,0.0,80.0,1.0779877966998788,1.5,60.0,0.7722985602760799,2.0,40.0,0.3350407084486933,2.0,50.0,0.0,2.0,60.0,0.0,1.0,60.0,0.0,1.0,40.0,0.0,0.0,70.0,0.0,0.0,60.0,0.0,0.5,50.0,70.0,0.0,0.0
315,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,0.0,40.0,1.4224998532950202,0.5,50.0,0.4845212423735124,1.5,80.0,0.0472633905461258,2.0,50.0,0.0,2.0,80.0,0.0,1.5,40.0,0.0,1.0,70.0,0.0,0.5,50.0,0.0,0.5,40.0,0.0,0.0,80.0,70.0,0.0,0.5
316,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,2.0,80.0,0.9540161160250504,2.0,60.0,0.8503412807783755,0.5,40.0,0.702044807278499,0.5,50.0,0.4110237552301944,0.5,70.0,0.4110237552301944,0.0,70.0,0.1200027031818897,0.5,70.0,0.0,1.5,60.0,0.0,0.5,60.0,0.0,1.0,70.0,80.0,0.0,1.0
317,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,0.5,50.0,1.0779877966998788,1.5,60.0,0.6798454641883485,0.5,80.0,0.5761706289416735,0.5,40.0,0.0833620988466557,1.5,60.0,0.0,0.5,50.0,0.0,2.0,40.0,0.0,1.0,40.0,0.0,1.5,50.0,0.0,0.0,70.0,60.0,0.0,2.0
318,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,1.5,70.0,1.0779877966998788,1.5,60.0,0.585179266604861,1.5,60.0,0.0923707365098432,1.5,60.0,0.0,1.5,40.0,0.0,1.5,40.0,0.0,1.0,50.0,0.0,1.5,60.0,0.0,2.0,70.0,0.0,1.0,50.0,60.0,0.0,0.5
319,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,2.0,80.0,1.4224998532950202,0.5,50.0,0.7368869459027141,1.5,70.0,0.6332121106560391,0.5,40.0,0.6332121106560391,0.0,70.0,0.6332121106560391,0.0,60.0,0.3275228742322402,2.0,40.0,0.3275228742322402,0.0,80.0,0.0,1.5,60.0,0.0,2.0,40.0,70.0,0.0,1.0
320,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,0.0,50.0,0.6328177158733889,1.5,80.0,0.0,2.0,80.0,0.0,1.5,80.0,0.0,0.5,40.0,0.0,0.5,60.0,0.0,2.0,50.0,0.0,1.5,70.0,0.0,2.0,40.0,0.0,0.5,40.0,50.0,0.0,0.5
321,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,0.0,70.0,1.4224998532950202,0.5,50.0,1.0731300202995704,1.5,50.0,0.924833546799694,0.5,50.0,0.7468102864573465,1.0,40.0,0.3486679539458161,0.5,80.0,0.0429787175220172,2.0,40.0,0.0,1.5,80.0,0.0,1.0,40.0,0.0,0.0,80.0,40.0,0.0,1.0
322,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,0.5,80.0,1.3616146510412817,0.5,60.0,0.6760017436489756,1.5,70.0,0.3703125072251767,2.0,40.0,0.2220160337253003,0.5,50.0,0.2220160337253003,0.0,70.0,0.0,0.5,70.0,0.0,2.0,40.0,0.0,1.0,50.0,0.0,0.5,70.0,60.0,0.0,0.5
323,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,2.0,40.0,0.3968583569504422,2.0,80.0,0.0,1.0,80.0,0.0,2.0,60.0,0.0,0.5,60.0,0.0,0.0,40.0,0.0,0.5,50.0,0.0,1.0,80.0,0.0,1.5,50.0,0.0,1.0,40.0,70.0,0.0,1.0
324,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,0.5,40.0,0.7127095695579228,2.0,70.0,0.0959293587880767,2.0,60.0,0.0,0.5,40.0,0.0,2.0,40.0,0.0,2.0,40.0,0.0,2.0,80.0,0.0,1.0,80.0,0.0,1.5,40.0,0.0,0.0,70.0,40.0,0.0,0.5
325,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,0.0,60.0,0.6328177158733889,1.5,80.0,0.0,1.0,80.0,0.0,1.5,60.0,0.0,1.0,60.0,0.0,2.0,40.0,0.0,1.5,80.0,0.0,1.5,50.0,0.0,1.5,60.0,0.0,2.0,40.0,60.0,0.0,0.5
326,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,0.0,50.0,1.5707963267948966,0.0,50.0,1.4671214915482216,0.5,40.0,1.4671214915482216,0.0,70.0,1.1614322551244227,2.0,40.0,1.1614322551244227,0.0,60.0,1.1614322551244227,0.0,70.0,0.5446520443545767,2.0,60.0,0.5446520443545767,0.0,80.0,0.5446520443545767,0.0,80.0,80.0,0.1465097118430463,0.5
327,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,2.0,70.0,1.0779877966998788,1.5,60.0,0.2199010394629049,2.0,70.0,0.0107193637092899,0.5,60.0,0.0,2.0,40.0,0.0,1.0,80.0,0.0,2.0,50.0,0.0,2.0,60.0,0.0,1.0,50.0,0.0,0.0,70.0,60.0,0.0,1.0
328,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,1.5,70.0,1.5707963267948966,0.0,60.0,0.3968583569504422,2.0,80.0,0.0,1.0,70.0,0.0,1.5,70.0,0.0,0.0,60.0,0.0,0.5,80.0,0.0,1.5,40.0,0.0,0.5,80.0,0.0,1.0,40.0,40.0,0.0,0.0
329,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,1.0,70.0,0.7127095695579228,2.0,70.0,0.219901039462905,1.5,60.0,0.0,0.5,70.0,0.0,1.5,60.0,0.0,2.0,60.0,0.0,0.0,50.0,0.0,1.0,60.0,0.0,1.0,80.0,0.0,2.0,70.0,60.0,0.0,0.5
330,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,1.5,70.0,1.2651070903710977,2.0,40.0,1.2651070903710977,0.0,70.0,1.0870838300287502,1.0,40.0,0.7278915165523838,1.0,60.0,0.4222022801285849,2.0,40.0,0.0,2.0,80.0,0.0,1.0,50.0,0.0,0.0,70.0,0.0,1.0,50.0,80.0,0.0,1.5
331,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,0.0,40.0,1.0779877966998788,1.5,60.0,0.8999645363575313,1.0,40.0,0.0418777791205574,2.0,70.0,0.0,2.0,70.0,0.0,1.0,40.0,0.0,0.0,80.0,0.0,0.5,60.0,0.0,1.5,70.0,0.0,1.5,50.0,40.0,0.0,2.0
332,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,0.5,70.0,1.4671214915482216,0.5,40.0,1.3634466563015466,0.5,40.0,1.0577574198777475,2.0,40.0,1.0577574198777475,0.0,60.0,0.11977880895624,1.5,80.0,0.0,1.0,80.0,0.0,1.0,70.0,0.0,2.0,80.0,0.0,2.0,70.0,70.0,0.0,0.0
333,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,1.5,80.0,1.4224998532950202,0.5,50.0,1.4224998532950202,0.0,50.0,1.4224998532950202,0.0,40.0,1.4224998532950202,0.0,40.0,1.0243575207834898,0.5,80.0,0.7801112550353578,1.5,40.0,0.7801112550353578,0.0,80.0,0.280390021906504,1.0,70.0,0.176715186659829,0.5,40.0,50.0,0.0,1.0
334,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,1.5,80.0,1.0779877966998788,1.5,60.0,0.9743129614532038,0.5,40.0,0.5761706289416735,0.5,80.0,0.216978315465307,1.0,60.0,0.0,1.0,80.0,0.0,2.0,60.0,0.0,1.0,70.0,0.0,1.5,40.0,0.0,0.0,40.0,60.0,0.0,1.5
335,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,2.0,40.0,1.5707963267948966,0.0,40.0,1.5707963267948966,0.0,70.0,1.5707963267948966,0.0,60.0,1.2116040133185302,1.0,60.0,0.9205829612702257,0.5,70.0,0.8169081260235505,0.5,40.0,0.5258870739752458,0.5,70.0,0.4222122387285708,0.5,40.0,0.0,2.0,80.0,70.0,0.0,1.5
336,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,0.0,80.0,1.2651070903710977,2.0,40.0,0.9157372573756478,1.5,50.0,0.4784794055482612,2.0,50.0,0.1874583534999566,0.5,70.0,0.0,1.0,60.0,0.0,1.0,40.0,0.0,1.5,40.0,0.0,0.0,80.0,0.0,1.0,70.0,70.0,0.0,1.5
337,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,2.0,80.0,1.5707963267948966,0.0,40.0,0.6328177158733889,1.5,80.0,0.3417966638250842,0.5,70.0,0.0,2.0,60.0,0.0,0.0,40.0,0.0,0.0,70.0,0.0,0.5,80.0,0.0,0.5,60.0,0.0,1.5,60.0,70.0,0.0,1.0
338,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,2.0,70.0,1.5707963267948966,0.0,70.0,1.279775274746592,0.5,70.0,0.930405441751142,1.5,50.0,0.930405441751142,0.0,60.0,0.930405441751142,0.0,50.0,0.0,2.0,80.0,0.0,1.5,50.0,0.0,1.5,70.0,0.0,2.0,80.0,60.0,0.0,1.0
339,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,0.5,70.0,1.1726539942833665,0.5,80.0,0.0,2.0,80.0,0.0,1.5,40.0,0.0,1.5,70.0,0.0,1.5,40.0,0.0,1.0,40.0,0.0,1.5,40.0,0.0,0.0,80.0,0.0,2.0,50.0,80.0,0.0,0.5
340,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,0.5,40.0,1.392773066452549,1.0,40.0,0.9946307339410188,0.5,80.0,0.8909558986943438,0.5,40.0,0.4928135661828134,0.5,80.0,0.3147903058404658,1.0,40.0,0.1367670454981183,1.0,40.0,0.0,0.5,60.0,0.0,0.0,70.0,0.0,1.0,70.0,50.0,0.0,0.0
341,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,1.5,70.0,1.3616146510412817,0.5,60.0,0.6760017436489756,1.5,70.0,0.0,2.0,80.0,0.0,1.5,50.0,0.0,2.0,60.0,0.0,0.0,40.0,0.0,1.0,40.0,0.0,0.5,40.0,0.0,0.5,50.0,80.0,0.0,1.0
342,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,0.5,60.0,1.5707963267948966,0.0,40.0,0.3968583569504422,2.0,80.0,0.0,1.5,70.0,0.0,1.0,50.0,0.0,2.0,70.0,0.0,2.0,70.0,0.0,0.5,50.0,0.0,0.5,60.0,0.0,0.5,40.0,40.0,0.0,1.5
343,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,0.0,70.0,0.8851834194025905,1.5,70.0,0.6409371536544585,1.5,40.0,0.6409371536544585,0.0,70.0,0.6409371536544585,0.0,70.0,0.492640680154582,0.5,50.0,0.492640680154582,0.0,50.0,0.2379962271693797,1.0,50.0,0.0,1.5,70.0,0.0,0.0,50.0,60.0,0.0,1.0
344,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,0.0,50.0,1.4671214915482216,0.5,40.0,0.5291428806267139,1.5,80.0,0.0363343505316961,1.5,60.0,0.0,1.5,50.0,0.0,1.5,40.0,0.0,1.0,60.0,0.0,0.5,70.0,0.0,1.5,40.0,0.0,1.0,50.0,80.0,0.0,1.0
345,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,1.0,40.0,1.2214264937994468,1.5,50.0,1.2214264937994468,0.0,40.0,0.728617963704429,1.5,60.0,0.2288967305755752,1.0,70.0,0.0,1.0,80.0,0.0,0.0,50.0,0.0,1.0,50.0,0.0,0.0,50.0,0.0,0.5,60.0,80.0,0.0,0.0
346,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,2.0,50.0,1.5707963267948966,0.0,60.0,1.2116040133185302,1.0,60.0,1.033580752976183,1.0,40.0,0.742559700927878,0.5,70.0,0.742559700927878,0.0,50.0,0.0569467935355719,1.5,70.0,0.0,0.5,60.0,0.0,1.5,70.0,0.0,0.0,80.0,60.0,0.0,1.0
347,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,0.5,50.0,1.4224998532950202,0.5,50.0,0.2485618834505658,2.0,80.0,0.0,0.5,80.0,0.0,0.5,80.0,0.0,1.5,40.0,0.0,0.0,80.0,0.0,0.0,70.0,0.0,2.0,70.0,0.0,2.0,40.0,80.0,0.0,0.0
348,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,1.5,60.0,1.3161518738096942,1.0,50.0,0.6993716630398482,2.0,60.0,0.2621138112124616,2.0,50.0,0.0,2.0,40.0,0.0,1.5,70.0,0.0,1.0,50.0,0.0,1.0,80.0,0.0,1.5,80.0,0.0,1.0,50.0,50.0,0.0,0.5
349,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,0.0,40.0,1.279775274746592,0.5,70.0,1.279775274746592,0.0,60.0,1.279775274746592,0.0,50.0,0.662995063976746,2.0,60.0,0.5146985904768696,0.5,50.0,0.0,2.0,70.0,0.0,0.0,50.0,0.0,0.0,40.0,0.0,2.0,70.0,50.0,0.0,1.0
350,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,1.0,50.0,1.3265500610467644,1.5,40.0,0.9771802280513144,1.5,50.0,0.9771802280513144,0.0,80.0,0.0392016171298068,1.5,80.0,0.0,2.0,80.0,0.0,2.0,50.0,0.0,1.5,60.0,0.0,1.0,70.0,0.0,1.5,80.0,70.0,0.0,2.0
351,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,1.5,80.0,0.6328177158733889,1.5,80.0,0.6328177158733889,0.0,60.0,0.4236360401197738,0.5,60.0,0.2456127797774263,1.0,40.0,0.0,1.0,50.0,0.0,0.5,80.0,0.0,1.5,40.0,0.0,1.0,80.0,0.0,0.0,80.0,40.0,0.0,0.0
352,2.0,1.0,1.5707963267948966,0.7853981633974483,1.5707963267948966,1.0,40.0,0.3968583569504422,2.0,80.0,0.1876766811968272,0.5,60.0,0.0,0.5,70.0,0.0,0.0,80.0,0.0,1.5,40.0,0.0,1.5,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,1.0,40.0,50.0,0.0,0.0
